project_duration,eval_lag,sector_code,completion_year,project_size_USD_calculated,success
1483,359,152,2006,15000000.0,1
1194,433,140,2007,95000000.0,1
1559,366,210,2007,39200000.0,1
91,2128,230,2007,80000000.0,1
1938,379,230,2009,7435000.0,1
427,1105,310,2009,8000000.0,1
2217,729,140,2009,59600000.0,1
2209,415,160,2009,61620000.0,1
97,1385,150,2009,35000000.0,1
1706,582,112,2009,35000000.0,0
2303,-131,210,2009,128800000.0,1
1477,676,140,2009,5000000.0,1
1483,398,151,2009,27000000.0,1
2185,551,250,2009,22000000.0,1
1175,350,140,2010,8000000.0,0
2142,623,140,2010,41000000.0,0
2565,339,210,2010,31000000.0,1
1759,513,151,2010,13000000.0,0
2547,1308,240,2010,119300000.0,1
1369,1284,310,2010,120000000.0,1
1589,522,240,2011,25000000.0,0
1320,467,150,2011,27750000.0,1
2930,908,310,2011,40000000.0,1
1524,263,150,2011,20400000.0,0
2436,1126,430,2011,25000000.0,1
1677,230,240,2011,33400000.0,1
1107,628,210,2011,18000000.0,1
1855,993,310,2011,20000000.0,1
1782,458,150,2011,10000000.0,0
2619,560,240,2011,10000000.0,1
1630,583,240,2012,30000000.0,0
1949,374,120,2012,10000000.0,1
3204,554,230,2013,220000000.0,1
2210,364,210,2013,112000000.0,1
2005,485,230,2013,57000000.0,0
1651,249,120,2013,30000000.0,1
2964,316,110,2013,40000000.0,1
2537,739,230,2013,30000000.0,1
1469,767,140,2013,12000000.0,0
1887,365,240,2014,8000000.0,0
1834,546,120,2014,17900000.0,1
2342,365,110,2014,36000000.0,1
2958,344,140,2014,40000000.0,1
677,736,150,2015,50000000.0,0
1958,295,150,2016,14000000.0,0
3622,388,110,2017,186700000.0,1
2403,249,240,2017,22000000.0,1
2392,381,240,2017,73000000.0,1
2019,304,150,2017,85000000.0,0
2999,352,160,2017,7500000.0,1
857,549,140,1995,4800000.0,1
1466,624,311,1996,43700000.0,1
1072,226,230,1997,7500000.0,0
1428,343,250,1998,15000000.0,1
2016,909,311,1998,47000000.0,1
203,2228,240,1998,25000000.0,1
1429,350,160,1999,4400000.0,1
2232,342,210,1999,27000000.0,1
2115,356,160,1999,6200000.0,1
2148,69,151,1999,4000000.0,1
1780,545,210,1999,12000000.0,1
2115,302,160,1999,6000000.0,1
2366,179,240,1999,40000000.0,1
55,1863,240,1999,30000000.0,1
1988,133,311,2000,45400000.0,1
2047,211,210,2000,33600000.0,1
570,1320,114,2000,45000000.0,1
1662,409,321,2000,7100000.0,0
2340,1593,140,2000,17100000.0,0
2108,3345,112,2000,11300000.0,0
2166,294,151,2000,4200000.0,1
2303,345,121,2001,16000000.0,1
1787,644,240,2002,5000000.0,1
60,563,111,2002,20000000.0,1
1532,28,140,2003,17400000.0,1
1485,1231,210,2003,14460000.0,1
2536,1445,210,2003,66000000.0,1
1816,633,321,2003,20300000.0,1
147,705,111,2003,18000000.0,1
2523,242,230,2003,116600000.0,0
2997,197,311,2004,17000000.0,1
917,216,321,2004,15000000.0,1
1634,1670,151,2004,14880000.0,1
1467,350,140,2004,14640000.0,1
16,986,111,2004,10000000.0,1
2425,865,210,2004,23000000.0,1
1855,231,240,2005,7530000.0,1
1610,237,151,2005,12300000.0,1
2456,191,121,2005,28000000.0,0
2200,245,240,2005,22800000.0,1
2019,321,114,2005,9500000.0,0
2128,285,311,2005,40500000.0,1
2515,125,140,2005,15900000.0,1
1655,260,230,2006,35060000.0,1
2460,272,151,2006,8970000.0,0
1829,227,210,2007,20850000.0,1
276,1271,121,2007,10000000.0,1
2040,250,311,2007,6661000.0,1
2482,385,311,2008,12197000.0,1
1925,1368,210,2008,24200000.0,1
2107,588,410,2009,20000000.0,0
2529,880,140,2009,21930000.0,0
2037,544,311,2009,40000000.0,0
1648,605,310,2010,6100000.0,1
1589,820,210,2011,56000000.0,1
1352,385,150,2011,8214460.0,1
2212,670,310,2011,14400000.0,1
139,1014,160,2011,25000000.0,1
2845,627,230,2011,112660000.0,0
2300,724,120,2012,19110000.0,0
2559,670,230,2012,52140000.0,1
2074,576,240,2012,9800000.0,1
1837,485,430,2013,10169000.0,0
4314,275,160,2013,15000000.0,1
1853,365,210,2013,40000000.0,1
2586,457,110,2013,75000000.0,0
2685,361,310,2014,56000000.0,1
411,346,240,2015,100000000.0,1
3570,700,410,2015,38560000.0,1
580,796,150,2015,120000000.0,1
920,277,311,1996,51200000.0,1
535,432,250,1996,150000000.0,1
3627,421,140,1997,570000000.0,0
2162,248,322,1997,237000000.0,1
3293,358,113,1997,101300000.0,0
3288,274,230,1997,305000000.0,1
2471,258,311,1998,84000000.0,0
2394,222,312,1998,15900000.0,0
2793,244,114,1998,130000000.0,0
3288,364,210,1998,105200000.0,1
1944,386,160,1998,585200000.0,1
735,113,510,1998,300000000.0,1
1855,235,700,1999,83600000.0,1
1888,356,410,1999,7600000.0,0
2277,110,410,2000,7400000.0,1
3125,213,151,2000,96000000.0,1
2937,311,110,2001,64000000.0,1
1801,136,160,2001,70400000.0,1
2891,259,210,2002,230000000.0,0
1831,1086,160,2003,218300000.0,0
3499,236,140,2003,170000000.0,0
1283,232,250,2003,5500000.0,0
3306,273,321,2005,118100000.0,1
3019,273,311,2005,123600000.0,1
2378,222,220,2006,10000000.0,1
2169,289,700,2006,112850000.0,1
1308,302,312,2006,142890000.0,1
1800,341,240,2006,18200000.0,1
1665,203,730,2007,125050000.0,1
2376,277,430,2007,22000000.0,0
1679,1245,240,2007,8200000.0,1
2321,249,210,2007,11254800.0,0
2944,422,151,2009,23700000.0,0
2752,230,250,1998,26100000.0,0
2758,229,230,1999,33500000.0,0
2815,420,210,1999,32100000.0,1
2676,221,112,1999,27100000.0,1
2424,236,130,1999,22200000.0,0
2857,244,151,2000,44000000.0,1
2018,332,160,2001,24000000.0,1
3552,-44,140,2001,65000000.0,1
3526,289,240,2002,21000000.0,1
1751,230,311,2003,5000000.0,0
1339,269,160,2004,47000000.0,1
2106,372,130,2008,148000000.0,1
2163,630,111,2009,120000000.0,1
2895,380,150,2011,20000000.0,0
2382,526,120,2011,39600000.0,1
2202,1116,210,2011,91700000.0,0
2201,879,210,2013,134000000.0,1
2800,288,310,2016,49370000.0,1
176,569,600,1993,450000000.0,1
701,912,151,1993,650000000.0,1
906,532,600,1995,300000000.0,1
864,1790,240,1995,400000000.0,1
1319,364,322,1995,40100000.0,1
1832,773,151,1996,23000000.0,1
1217,1086,240,1997,500000000.0,0
727,842,240,1997,1300000000.0,1
888,737,151,1997,300000000.0,1
1255,232,240,1998,500000000.0,1
1136,572,160,1998,417900000.0,1
2009,808,730,1998,270000000.0,1
2350,334,151,1998,30000000.0,1
566,349,160,1998,300000000.0,1
2679,365,311,1998,82700000.0,1
878,334,121,1998,350000000.0,1
2310,472,120,1999,100000000.0,1
738,339,510,1999,75000000.0,1
2039,265,240,1999,10200000.0,1
2544,675,230,1999,1300000000.0,0
682,396,151,1999,100000000.0,1
741,356,160,1999,200000000.0,1
3116,106,430,1999,575000000.0,1
1402,299,530,1999,74200000.0,1
1039,3274,151,2000,50000000.0,0
1039,389,151,2000,75000000.0,0
3421,311,140,2000,214000000.0,1
2584,362,210,2000,756000000.0,1
2342,233,120,2001,144700000.0,0
1042,679,510,2001,505000000.0,0
728,602,121,2001,7070000.0,0
2167,725,322,2001,30000000.0,1
1328,633,322,2001,46500000.0,1
2480,2096,113,2001,272000000.0,1
631,573,160,2001,6900000.0,0
1892,416,121,2001,25000000.0,0
1636,261,160,2002,1076999936.0,1
1727,1547,113,2002,170000000.0,1
1451,95,510,2002,2524999936.0,0
5562,829,230,2002,1825600000.0,0
632,382,313,2002,8500000.0,0
7,426,510,2003,500000000.0,1
2414,238,130,2003,30000000.0,1
2225,1113,160,2003,20000000.0,1
604,799,160,2003,400000000.0,1
1406,1295,160,2003,10000000.0,1
2537,264,410,2004,60000000.0,1
3053,1061,113,2004,164400000.0,1
3282,264,114,2004,273000000.0,1
2590,563,410,2005,36000000.0,1
3752,272,151,2005,300000000.0,1
2702,355,151,2005,5000000.0,1
3710,731,151,2005,225000000.0,1
2846,542,210,2005,929000000.0,1
3041,388,122,2005,171000000.0,1
2634,272,160,2005,132900000.0,1
860,928,160,2005,1987000064.0,1
1955,1174,430,2006,303000000.0,1
3978,344,151,2006,16000000.0,0
1716,1174,160,2006,330000000.0,1
1879,261,160,2006,6720000.0,1
2024,1174,160,2006,70700000.0,1
2421,296,122,2006,75000000.0,1
3521,330,210,2006,1500000000.0,1
1018,519,230,2006,1640000.0,1
3752,605,312,2006,26200000.0,1
3488,292,410,2006,420000000.0,1
2236,489,430,2006,5880000.0,1
3950,1460,312,2007,30000000.0,1
2860,265,140,2007,47000000.0,0
3301,301,151,2007,43300000.0,0
1234,1560,120,2007,750000000.0,1
3814,1185,410,2008,21900000.0,1
2854,317,113,2008,173790000.0,0
2561,596,410,2008,18760000.0,1
1215,605,160,2009,1050000000.0,1
2298,334,120,2010,135800000.0,1
4786,396,311,2010,357200000.0,1
2254,349,210,2010,308100000.0,1
5136,2120,210,2011,400000000.0,1
5096,1035,310,2011,100000000.0,1
5025,911,230,2012,120500000.0,0
1964,632,210,2012,173100000.0,1
2221,326,120,2012,950000000.0,1
2243,577,120,2012,300000000.0,1
2705,955,140,2012,190000000.0,0
2644,556,150,2012,37500000.0,1
2244,528,110,2013,225000000.0,1
2286,401,210,2013,1335100032.0,1
2663,587,150,2013,52000000.0,0
2777,415,110,2013,215000000.0,1
2669,355,210,2013,75000000.0,1
2349,547,140,2013,362000000.0,0
1331,413,120,2013,229000000.0,1
1811,658,150,2013,28030000.0,1
3130,532,140,2014,91570000.0,1
6564,329,410,2014,30000000.0,1
1476,365,120,2014,50000000.0,1
2773,384,150,2014,20000000.0,1
2187,994,410,2014,11869000.0,0
3250,427,430,2015,175000000.0,1
3826,395,140,2015,267000000.0,0
1610,358,410,2015,3054970.0,0
3409,596,410,2015,54380000.0,1
2578,351,160,2016,1270000000.0,1
3253,268,410,2017,34250000.0,1
3093,309,310,2017,453000000.0,0
4406,297,210,2017,286000000.0,0
2504,305,150,2017,30000000.0,1
2691,273,210,2017,38500000.0,1
488,2194,240,1996,60000000.0,1
1245,2466,321,1997,28700000.0,1
487,1829,321,1997,60000000.0,1
1706,1283,430,1997,17200000.0,1
308,1464,160,1998,60000000.0,0
1665,495,230,1999,14500000.0,1
1583,733,321,2000,4100000.0,1
730,559,151,2000,65000000.0,1
1879,232,240,2000,20000000.0,1
1935,211,210,2000,35900000.0,1
2366,1070,160,2001,57100000.0,1
1806,312,151,2002,23900000.0,1
581,394,321,2002,50000000.0,1
1953,204,240,2002,5000000.0,1
2015,312,240,2002,17700000.0,0
2345,248,121,2003,12100000.0,1
280,461,151,2003,40000000.0,1
2179,-30,151,2004,10600000.0,1
1667,235,210,2004,47000000.0,1
41,1857,111,2004,20000000.0,1
1355,249,321,2005,1300000.0,1
2711,1821,311,2005,19800000.0,1
2791,224,160,2006,32800000.0,1
2299,267,151,2006,12200000.0,1
84,1387,240,2006,20000000.0,1
2303,427,140,2006,29318300.0,1
1858,234,220,2006,7600000.0,1
3040,452,230,2007,33000000.0,1
52,1006,151,2007,28000000.0,1
112,682,151,2008,18500000.0,1
2770,378,311,2009,30820000.0,1
104,2217,150,2009,60000000.0,1
2141,477,113,2009,21700000.0,1
2030,995,310,2009,7500000.0,1
2433,488,311,2009,10874000.0,1
3751,1087,310,2009,30300000.0,0
2003,714,310,2010,28205000.0,1
1520,698,311,2010,9333480.0,1
2211,364,130,2010,25550000.0,1
2491,378,150,2011,11280000.0,1
1919,810,230,2011,25050000.0,1
2501,486,140,2011,22000000.0,1
2150,607,230,2011,21950000.0,1
166,1597,150,2011,25000000.0,1
1314,396,230,2012,1800000.0,1
2856,577,140,2012,23000000.0,1
1839,1094,150,2012,32692000.0,1
1167,745,240,2012,50000000.0,1
89,1275,150,2012,80000000.0,1
1282,516,310,2013,36330000.0,1
3277,341,160,2013,5710000.0,1
1771,540,210,2013,30400000.0,1
2393,192,110,2015,31260000.0,1
3078,448,160,2015,33300000.0,1
1225,1095,140,2015,18000000.0,1
3280,450,120,2016,29620000.0,1
1556,341,230,2016,10660000.0,1
2019,271,310,2016,21330000.0,1
313,432,331,1996,65000000.0,1
706,700,250,1999,70000000.0,0
2051,1974,322,2000,20800000.0,0
2540,1671,311,2003,28800000.0,1
461,471,151,2003,60000000.0,1
2897,340,240,2003,20300000.0,1
2475,1061,322,2003,24600000.0,0
1773,246,112,2004,5500000.0,0
2647,273,230,2005,21600000.0,1
2557,273,210,2005,32000000.0,0
3870,409,140,2006,61000000.0,1
1937,325,240,2006,6250000.0,1
296,475,151,2006,20000000.0,1
2579,759,311,2006,33700000.0,1
1936,258,122,2006,5500000.0,1
2970,389,152,2007,8900000.0,1
2564,258,311,2007,46860000.0,1
2597,636,210,2008,48000000.0,1
1656,351,321,2009,12100000.0,0
2318,481,114,2009,20987000.0,1
2001,531,240,2010,17750000.0,1
2842,469,240,2010,13350000.0,1
2662,560,310,2010,39100000.0,1
2419,380,230,2011,55400000.0,1
2454,574,160,2011,13000000.0,1
2510,2397,160,2011,12600000.0,1
2073,478,310,2012,57700000.0,1
2858,443,160,2012,21100000.0,1
2742,255,120,2013,86753104.0,0
3107,736,150,2014,21600000.0,0
3116,488,310,2015,38570000.0,1
2381,483,210,2015,10000000.0,1
3451,447,210,2015,264875008.0,1
2651,366,240,2015,24000000.0,1
2652,326,160,2015,54600000.0,1
2901,446,110,2016,45400000.0,0
3488,654,140,2016,310000000.0,0
1933,313,240,2016,12000000.0,1
2382,523,210,1998,33200000.0,0
2740,219,110,2000,15600000.0,1
2377,337,130,2007,23650000.0,1
2306,267,120,2014,94390000.0,1
2143,208,121,1997,26800000.0,1
2654,1086,311,1999,24400000.0,0
3017,1359,311,1999,31400000.0,0
1347,192,321,1999,40000000.0,1
2363,993,210,2000,19100000.0,1
3291,301,600,2000,36500000.0,0
2334,409,600,2000,5200000.0,0
2742,901,600,2000,15100000.0,0
2399,211,140,2000,15000000.0,1
2785,232,113,2001,22900000.0,1
2435,246,111,2001,9300000.0,1
1887,225,151,2001,40000000.0,1
2772,273,121,2002,33400000.0,1
1475,355,210,2002,5000000.0,1
739,450,311,2003,10000000.0,1
2052,240,112,2003,19500000.0,1
1946,253,140,2004,35000000.0,1
160,1575,130,2004,20000000.0,1
1533,595,114,2004,3007240.0,1
177,1105,151,2005,30000000.0,1
1847,340,114,2005,6200000.0,1
2102,270,410,2005,23300000.0,0
1715,270,160,2006,25430000.0,0
88,688,151,2007,30000000.0,1
2953,274,240,2007,30400000.0,0
299,1742,160,2008,40000000.0,0
2351,310,311,2008,24200000.0,0
70,1397,160,2009,30000000.0,0
599,803,310,2011,9607490.0,1
963,1053,310,2011,9000000.0,1
1855,452,120,2011,31000000.0,1
611,394,160,2011,30000000.0,0
1913,548,310,2012,37000000.0,1
3100,658,230,2012,95700000.0,0
2762,506,160,2012,65870000.0,1
1850,388,110,2012,76000000.0,0
72,413,150,2012,30000000.0,0
2482,444,430,2012,50000000.0,1
240,440,150,2013,30000000.0,1
2528,1991,310,2013,27000000.0,1
2277,407,410,2014,11600000.0,0
295,1254,150,2014,20000000.0,0
1923,549,220,2015,15000000.0,1
2380,240,410,2017,50000000.0,1
2612,420,120,2017,33800000.0,1
2068,344,160,2017,46000000.0,1
2469,379,410,2017,5000000.0,1
1784,285,410,2018,2000000.0,1
458,1684,230,1995,25000000.0,1
1300,366,331,1995,80000000.0,1
3270,540,311,1997,44900000.0,1
1743,505,600,1998,6500000.0,0
2807,1187,151,1998,25200000.0,1
2781,545,600,1998,46400000.0,1
21,427,220,1999,25000000.0,1
237,394,111,1999,15000000.0,1
2948,356,151,2000,17000000.0,1
2852,394,122,2000,12800000.0,0
2661,244,321,2000,9000000.0,1
3069,1004,210,2000,319700000.0,1
47,2729,151,2001,45000000.0,1
2740,249,600,2001,35300000.0,1
2679,270,600,2001,34500000.0,0
122,2332,112,2002,39957900.0,1
84,2001,151,2003,50000000.0,1
2740,214,311,2004,50000000.0,0
2684,1883,114,2004,28000000.0,1
2741,264,322,2004,22600000.0,1
76,1708,112,2004,60000000.0,1
2180,434,311,2004,5200000.0,1
124,1303,151,2005,60000000.0,1
3691,270,151,2005,49700000.0,1
77,937,250,2006,60000000.0,1
2477,200,140,2007,205880000.0,1
82,2834,150,2007,90000000.0,0
2403,334,311,2007,114850000.0,1
2185,265,151,2007,23500000.0,0
2050,912,410,2007,13460000.0,1
83,2387,150,2008,100000000.0,0
2088,495,220,2008,3500000.0,0
2319,590,150,2010,13000000.0,1
92,1734,160,2010,90000000.0,0
2065,1360,410,2010,4913000.0,1
369,1825,160,2010,100000000.0,0
3446,581,110,2011,96200000.0,0
2353,479,150,2011,8500000.0,0
198,536,110,2012,35000000.0,1
156,2035,150,2012,90000000.0,0
2800,820,230,2012,130340000.0,1
340,1094,150,2012,125000000.0,0
2385,505,110,2012,25000000.0,1
2257,395,310,2013,103000000.0,1
2074,494,430,2013,11700000.0,1
3645,638,210,2013,144400000.0,1
3955,489,240,2013,34300000.0,1
183,1740,150,2013,70000000.0,0
3170,555,120,2014,47700000.0,1
207,1457,150,2014,100000000.0,0
2654,591,230,2014,41100000.0,1
273,908,150,2015,100000000.0,0
2734,350,110,2015,43000000.0,1
4028,363,310,2017,84500000.0,0
3359,414,151,1997,13600000.0,1
2045,140,410,1997,10000000.0,1
3281,362,312,2002,10800000.0,0
2768,354,151,2005,21200000.0,1
33,975,250,2006,15000000.0,1
2383,251,210,2006,14900000.0,1
2383,1809,160,2006,12230000.0,1
7,610,250,2007,12000000.0,1
34,644,240,2009,20220000.0,1
166,1866,150,2011,24750000.0,1
1115,400,150,2011,1500000.0,0
2314,1600,310,2011,7000000.0,1
2870,454,110,2011,39000000.0,1
2569,442,120,2011,5940000.0,0
85,1275,150,2012,36000000.0,1
2010,579,210,2012,10000000.0,1
2614,529,410,2013,15889000.0,1
2202,351,240,2013,8000000.0,1
1081,320,730,1996,120000000.0,0
1251,260,151,1996,8300000.0,1
1617,1291,410,1997,1000000.0,1
1280,285,410,2000,15700000.0,1
2896,255,312,2002,54700000.0,0
20,898,150,2009,200000000.0,1
3496,475,230,2010,40430000.0,1
2814,287,230,2013,60964000.0,1
2028,293,210,2016,150000000.0,1
3139,330,230,2017,193100000.0,1
2570,472,430,2017,48756000.0,1
1492,212,210,1997,28000000.0,1
2764,313,112,1999,12600000.0,1
1821,351,230,1999,28000000.0,1
2204,183,160,2003,11700000.0,0
1851,997,210,2005,18400000.0,0
2267,279,430,2016,15730000.0,1
1868,1678,240,1986,26400000.0,0
795,723,151,1994,103500000.0,1
1701,255,151,1996,150000000.0,1
2023,330,321,1997,50700000.0,1
1412,155,321,1997,320000000.0,0
3661,365,140,1998,53300000.0,0
3332,420,230,1998,126000000.0,0
2581,2915,122,1998,779000000.0,1
238,640,321,1999,200000000.0,1
3530,532,230,1999,160200000.0,1
2142,225,210,1999,696000000.0,1
2568,407,210,1999,35000000.0,1
1566,198,240,2000,137000000.0,1
1879,1462,220,2000,171700000.0,0
2378,211,210,2000,252200000.0,1
3347,347,210,2000,64200000.0,1
3033,720,113,2001,88400000.0,1
2153,491,311,2001,50000000.0,0
1950,249,112,2001,51000000.0,1
2218,212,410,2001,192000000.0,1
3478,1619,312,2001,58700000.0,1
2019,276,140,2002,175800000.0,0
2588,1079,122,2002,67300000.0,0
2609,773,410,2002,87800000.0,1
6,455,240,2003,300000000.0,1
2050,1390,160,2003,15000000.0,1
2293,28,210,2003,218000000.0,1
1294,1481,311,2003,14400000.0,1
2092,258,112,2003,741699968.0,1
49,366,160,2004,100000000.0,1
1856,366,151,2004,48000000.0,1
1991,899,410,2004,5000000.0,1
15,380,230,2004,200000000.0,1
2648,159,210,2005,528500000.0,1
26,1263,240,2005,200000000.0,1
2557,358,111,2005,2895899904.0,0
2354,218,210,2005,234200000.0,0
28,904,113,2006,100000000.0,1
2864,431,140,2006,44400000.0,1
2357,344,240,2006,46900000.0,1
2289,258,122,2006,124460000.0,0
2537,374,311,2006,60800000.0,1
2021,262,240,2007,6000000.0,1
188,904,210,2007,40000000.0,0
3441,405,220,2007,866000000.0,0
2498,253,112,2007,71545000.0,0
2575,253,130,2007,52590000.0,0
1977,324,151,2007,4965000.0,1
5,456,410,2007,100000000.0,1
3,648,250,2008,200000000.0,1
3,2191,230,2008,120000000.0,0
260,485,250,2008,200000000.0,1
2302,308,160,2008,144623008.0,1
2806,380,121,2008,5930000.0,1
34,399,311,2008,130000000.0,1
2834,609,151,2008,43620000.0,0
2387,377,220,2009,11111000.0,1
2018,448,151,2009,25000000.0,0
3085,276,240,2009,181000000.0,1
2397,339,240,2010,388388000.0,1
2388,987,140,2010,55105000.0,1
2683,1019,110,2011,1815000064.0,1
3026,1813,310,2011,22540000.0,0
2438,906,120,2011,4306200064.0,1
1933,1279,160,2011,189900000.0,1
3842,546,230,2012,290100000.0,1
3133,546,230,2012,20500000.0,0
491,633,210,2012,2915000064.0,0
2013,390,310,2012,18000000.0,0
3483,638,240,2012,46128000.0,0
4855,396,410,2012,200000000.0,1
3299,1461,210,2012,255000000.0,1
431,430,430,2012,40000000.0,1
1793,398,150,2014,68824000.0,0
2519,518,310,2014,84600000.0,1
1308,420,160,2014,150000000.0,1
2017,461,310,2015,120000000.0,1
3896,293,240,2016,105200000.0,1
1861,452,240,2016,16900000.0,1
1423,356,410,2016,35000000.0,1
2767,251,140,2016,165700000.0,0
1965,268,310,2016,63550000.0,1
3208,358,310,2016,136700000.0,1
2921,820,160,2016,35000000.0,1
2110,227,140,2017,75000000.0,1
3440,273,110,2017,155700000.0,1
3648,300,150,2017,24900000.0,1
2040,257,430,2017,532000000.0,1
2227,348,120,2017,358900000.0,1
1611,1126,250,1996,70900000.0,1
2204,376,311,1997,39700000.0,0
2380,2955,151,1997,22300000.0,0
1663,724,600,1997,5500000.0,0
2834,149,311,1997,54600000.0,1
2584,883,140,1997,67300000.0,1
1127,2590,600,1998,19300000.0,0
2966,2774,600,1998,25500000.0,0
1603,247,600,1998,14700000.0,1
3064,365,151,1998,38600000.0,1
2212,1267,410,1998,5300000.0,1
2011,1238,112,1998,70000000.0,1
1274,181,600,1998,13300000.0,1
2788,213,311,1998,29800000.0,0
1308,691,250,1999,5100000.0,1
2151,235,600,1999,58000000.0,1
1332,2532,600,1999,50000000.0,1
1489,349,140,1999,31000000.0,1
1814,363,600,2000,11000000.0,1
1082,131,311,2001,27500000.0,1
1992,362,140,2001,48000000.0,1
3299,317,210,2001,240000000.0,1
1340,313,600,2002,40000000.0,1
1660,5285,130,2003,25000000.0,1
2064,513,151,2003,21000000.0,1
12,599,240,2003,25000000.0,0
190,453,111,2003,35000000.0,0
755,442,111,2003,80000000.0,0
3114,272,600,2004,22000000.0,0
3928,393,130,2004,140200000.0,0
3647,378,114,2004,178900000.0,1
197,266,311,2004,14000000.0,1
29,412,140,2004,25000000.0,1
1790,262,160,2005,4800000.0,0
1659,351,311,2005,5000000.0,0
3670,456,151,2005,20400000.0,1
171,2054,111,2005,15000000.0,0
2342,253,210,2005,120000000.0,1
2435,366,600,2005,32000000.0,0
871,339,240,2006,30000000.0,1
2971,341,600,2006,87300000.0,1
1977,312,410,2006,43690000.0,1
3120,323,151,2006,100000000.0,0
2906,456,151,2007,72000000.0,0
2559,3642,122,2008,62000000.0,1
3362,720,210,2011,284000000.0,1
2901,483,230,2011,38800000.0,0
2157,501,310,2013,78090896.0,0
2000,456,110,2013,10000000.0,1
2111,532,430,2013,12500000.0,1
2512,388,310,2014,15000000.0,1
3231,529,310,2014,34880000.0,1
2898,902,120,2015,24500000.0,1
2601,521,430,2015,23010000.0,0
2667,374,160,2015,19550000.0,0
507,486,430,2016,200000000.0,1
3966,356,430,2017,30000000.0,1
2036,341,310,2017,52900000.0,1
298,2768,150,1997,110000000.0,0
732,295,110,1998,32800000.0,1
851,2089,240,1998,160000000.0,1
824,37,310,1998,50400000.0,1
884,1905,210,1998,67000000.0,0
564,2558,240,1998,50000000.0,1
700,49,430,1998,55600000.0,1
884,1671,230,1998,196300000.0,1
1051,379,230,1999,44500000.0,1
391,2038,150,1999,63000000.0,1
1157,1632,160,1999,20000000.0,1
1280,228,120,1999,30000000.0,1
585,321,230,1999,41500000.0,1
1188,282,210,1999,163000000.0,1
1189,1643,140,1999,70000000.0,1
715,449,240,2000,40000000.0,1
1295,1358,160,2000,18000000.0,1
1037,318,110,2000,11500000.0,1
1037,313,210,2000,184000000.0,1
1431,31,160,2000,45000000.0,1
125,1317,160,2001,20000000.0,1
1322,575,230,2001,170000000.0,1
1167,1111,430,2001,65000000.0,1
2025,358,120,2002,33500000.0,1
1055,443,240,2002,100000000.0,1
1246,798,150,2002,72000000.0,1
1763,296,310,2003,20200000.0,1
